date;Ticker;open;high;low;close;volume;Headline_ing;Headline_esp;Label
12/07/2013;AAL;17.36;17.85;17.35;17.56;3947100;Comments of Thomas Peterffy Chairman and C.E.O. Interactive Brokers Group 11 October 2010;Declaraciones de Thomas Peterffy, Presidente y Director Ejecutivo de Interactive Brokers Group, 11 de octubre de 2010.;1
15/07/2013;AAL;17.66;17.83;17.56;17.76;3267000;Comments of Thomas Peterffy Chairman and C.E.O. Interactive Brokers Group 11 October 2010;Declaraciones de Thomas Peterffy, Presidente y Director Ejecutivo de Interactive Brokers Group, 11 de octubre de 2010.;1
16/07/2013;AAL;17.86;18;17.75;17.95;3839100;Comments of Thomas Peterffy Chairman and C.E.O. Interactive Brokers Group 11 October 2010;Declaraciones de Thomas Peterffy, Presidente y Director Ejecutivo de Interactive Brokers Group, 11 de octubre de 2010.;1
17/07/2013;AAL;17.96;18.47;17.95;18.45;6291800;Comments of Thomas Peterffy Chairman and C.E.O. Interactive Brokers Group 11 October 2010;Declaraciones de Thomas Peterffy, Presidente y Director Ejecutivo de Interactive Brokers Group, 11 de octubre de 2010.;1
18/07/2013;AAL;18.7;18.93;18.31;18.42;8434200;Markets are volatile but that â€˜isnâ€™t the beginning of the endâ€™ says Carlyle Group co-CEO;"Los mercados son volátiles, pero eso ""no es el principio del fin"", afirma el codirector ejecutivo de Carlyle Group.";0
19/07/2013;AAL;18.26;18.37;18;18.23;4122700;Markets are volatile but that â€˜isnâ€™t the beginning of the endâ€™ says Carlyle Group co-CEO;"Los mercados son volátiles, pero eso ""no es el principio del fin"", afirma el codirector ejecutivo de Carlyle Group.";0
22/07/2013;AAL;18.25;18.3;18;18.15;4705200;Markets are volatile but that â€˜isnâ€™t the beginning of the endâ€™ says Carlyle Group co-CEO;"Los mercados son volátiles, pero eso ""no es el principio del fin"", afirma el codirector ejecutivo de Carlyle Group.";0
23/07/2013;AAL;18.33;18.34;17.85;18.05;4893700;Markets are volatile but that â€˜isnâ€™t the beginning of the endâ€™ says Carlyle Group co-CEO;"Los mercados son volátiles, pero eso ""no es el principio del fin"", afirma el codirector ejecutivo de Carlyle Group.";0
24/07/2013;AAL;18.43;18.71;18.22;18.5;10792800;Comments of Thomas Peterffy Chairman and C.E.O. Interactive Brokers Group 11 October 2010;Declaraciones de Thomas Peterffy, Presidente y Director Ejecutivo de Interactive Brokers Group, 11 de octubre de 2010.;1
25/07/2013;AAL;18.49;18.85;18.3;18.83;9851900;Comments of Thomas Peterffy Chairman and C.E.O. Interactive Brokers Group 11 October 2010;Declaraciones de Thomas Peterffy, Presidente y Director Ejecutivo de Interactive Brokers Group, 11 de octubre de 2010.;1
26/07/2013;AAL;18.74;19.11;18.68;19.09;7797700;Comments of Thomas Peterffy Chairman and C.E.O. Interactive Brokers Group 11 October 2010;Declaraciones de Thomas Peterffy, Presidente y Director Ejecutivo de Interactive Brokers Group, 11 de octubre de 2010.;1
29/07/2013;AAL;19.07;19.26;18.93;19.23;6462700;Comments of Thomas Peterffy Chairman and C.E.O. Interactive Brokers Group 11 October 2010;Declaraciones de Thomas Peterffy, Presidente y Director Ejecutivo de Interactive Brokers Group, 11 de octubre de 2010.;1
30/07/2013;AAL;19.33;19.45;19.11;19.2;6091900;Markets are volatile but that â€˜isnâ€™t the beginning of the endâ€™ says Carlyle Group co-CEO;"Los mercados son volátiles, pero eso ""no es el principio del fin"", afirma el codirector ejecutivo de Carlyle Group.";0
31/07/2013;AAL;19.25;19.49;19.19;19.35;9571100;Comments of Thomas Peterffy Chairman and C.E.O. Interactive Brokers Group 11 October 2010;Declaraciones de Thomas Peterffy, Presidente y Director Ejecutivo de Interactive Brokers Group, 11 de octubre de 2010.;1
1/08/2013;AAL;19.44;19.59;19.24;19.38;7989100;Markets are volatile but that â€˜isnâ€™t the beginning of the endâ€™ says Carlyle Group co-CEO;"Los mercados son volátiles, pero eso ""no es el principio del fin"", afirma el codirector ejecutivo de Carlyle Group.";0
2/08/2013;AAL;19.38;19.39;18.9;18.92;7382700;Markets are volatile but that â€˜isnâ€™t the beginning of the endâ€™ says Carlyle Group co-CEO;"Los mercados son volátiles, pero eso ""no es el principio del fin"", afirma el codirector ejecutivo de Carlyle Group.";0
5/08/2013;AAL;18.9;19.25;18.9;19.17;4365800;Comments of Thomas Peterffy Chairman and C.E.O. Interactive Brokers Group 11 October 2010;Declaraciones de Thomas Peterffy, Presidente y Director Ejecutivo de Interactive Brokers Group, 11 de octubre de 2010.;1
6/08/2013;AAL;19.17;19.2;18.83;18.92;3350300;Markets are volatile but that â€˜isnâ€™t the beginning of the endâ€™ says Carlyle Group co-CEO;"Los mercados son volátiles, pero eso ""no es el principio del fin"", afirma el codirector ejecutivo de Carlyle Group.";0
7/08/2013;AAL;18.84;18.98;18.52;18.87;4318500;Comments of Thomas Peterffy Chairman and C.E.O. Interactive Brokers Group 11 October 2010;Declaraciones de Thomas Peterffy, Presidente y Director Ejecutivo de Interactive Brokers Group, 11 de octubre de 2010.;1
8/08/2013;AAL;18.99;19.13;18.9;18.98;4269900;Markets are volatile but that â€˜isnâ€™t the beginning of the endâ€™ says Carlyle Group co-CEO;"Los mercados son volátiles, pero eso ""no es el principio del fin"", afirma el codirector ejecutivo de Carlyle Group.";0
9/08/2013;AAL;18.91;19.08;18.56;18.6;4720600;Markets are volatile but that â€˜isnâ€™t the beginning of the endâ€™ says Carlyle Group co-CEO;"Los mercados son volátiles, pero eso ""no es el principio del fin"", afirma el codirector ejecutivo de Carlyle Group.";0
12/08/2013;AAL;18.49;18.88;18.07;18.82;4674800;Comments of Thomas Peterffy Chairman and C.E.O. Interactive Brokers Group 11 October 2010;Declaraciones de Thomas Peterffy, Presidente y Director Ejecutivo de Interactive Brokers Group, 11 de octubre de 2010.;1
13/08/2013;AAL;18.86;18.95;16.29;16.36;78591200;Markets are volatile but that â€˜isnâ€™t the beginning of the endâ€™ says Carlyle Group co-CEO;"Los mercados son volátiles, pero eso ""no es el principio del fin"", afirma el codirector ejecutivo de Carlyle Group.";0
14/08/2013;AAL;16.05;16.34;15.35;16.17;28026200;Comments of Thomas Peterffy Chairman and C.E.O. Interactive Brokers Group 11 October 2010;Declaraciones de Thomas Peterffy, Presidente y Director Ejecutivo de Interactive Brokers Group, 11 de octubre de 2010.;1
15/08/2013;AAL;15.97;16.16;15.65;15.72;10372800;Markets are volatile but that â€˜isnâ€™t the beginning of the endâ€™ says Carlyle Group co-CEO;"Los mercados son volátiles, pero eso ""no es el principio del fin"", afirma el codirector ejecutivo de Carlyle Group.";0
16/08/2013;AAL;15.7;16.42;15.7;16.01;8824700;Comments of Thomas Peterffy Chairman and C.E.O. Interactive Brokers Group 11 October 2010;Declaraciones de Thomas Peterffy, Presidente y Director Ejecutivo de Interactive Brokers Group, 11 de octubre de 2010.;1
19/08/2013;AAL;15.97;15.99;15.62;15.64;6141500;Markets are volatile but that â€˜isnâ€™t the beginning of the endâ€™ says Carlyle Group co-CEO;"Los mercados son volátiles, pero eso ""no es el principio del fin"", afirma el codirector ejecutivo de Carlyle Group.";0
20/08/2013;AAL;15.64;16.21;15.6;15.8;6373900;Comments of Thomas Peterffy Chairman and C.E.O. Interactive Brokers Group 11 October 2010;Declaraciones de Thomas Peterffy, Presidente y Director Ejecutivo de Interactive Brokers Group, 11 de octubre de 2010.;1
21/08/2013;AAL;15.8;15.99;15.75;15.81;4234300;Comments of Thomas Peterffy Chairman and C.E.O. Interactive Brokers Group 11 October 2010;Declaraciones de Thomas Peterffy, Presidente y Director Ejecutivo de Interactive Brokers Group, 11 de octubre de 2010.;1
22/08/2013;AAL;15.91;16.37;15.9;16.27;4770200;Comments of Thomas Peterffy Chairman and C.E.O. Interactive Brokers Group 11 October 2010;Declaraciones de Thomas Peterffy, Presidente y Director Ejecutivo de Interactive Brokers Group, 11 de octubre de 2010.;1
23/08/2013;AAL;16.3;16.4;16.1;16.16;2190400;Markets are volatile but that â€˜isnâ€™t the beginning of the endâ€™ says Carlyle Group co-CEO;"Los mercados son volátiles, pero eso ""no es el principio del fin"", afirma el codirector ejecutivo de Carlyle Group.";0
26/08/2013;AAL;16.16;16.41;16.03;16.21;2808200;Comments of Thomas Peterffy Chairman and C.E.O. Interactive Brokers Group 11 October 2010;Declaraciones de Thomas Peterffy, Presidente y Director Ejecutivo de Interactive Brokers Group, 11 de octubre de 2010.;1
27/08/2013;AAL;15.87;16;15.33;15.47;6422300;Markets are volatile but that â€˜isnâ€™t the beginning of the endâ€™ says Carlyle Group co-CEO;"Los mercados son volátiles, pero eso ""no es el principio del fin"", afirma el codirector ejecutivo de Carlyle Group.";0
28/08/2013;AAL;15.38;15.53;15.28;15.34;3613100;Markets are volatile but that â€˜isnâ€™t the beginning of the endâ€™ says Carlyle Group co-CEO;"Los mercados son volátiles, pero eso ""no es el principio del fin"", afirma el codirector ejecutivo de Carlyle Group.";0
29/08/2013;AAL;16.03;16.39;15.72;15.96;7645000;Markets are volatile but that â€˜isnâ€™t the beginning of the endâ€™ says Carlyle Group co-CEO;"Los mercados son volátiles, pero eso ""no es el principio del fin"", afirma el codirector ejecutivo de Carlyle Group.";0
30/08/2013;AAL;16.1;16.73;16.07;16.16;7569500;Comments of Thomas Peterffy Chairman and C.E.O. Interactive Brokers Group 11 October 2010;Declaraciones de Thomas Peterffy, Presidente y Director Ejecutivo de Interactive Brokers Group, 11 de octubre de 2010.;1
3/09/2013;AAL;16.38;16.64;16.11;16.39;4178200;Comments of Thomas Peterffy Chairman and C.E.O. Interactive Brokers Group 11 October 2010;Declaraciones de Thomas Peterffy, Presidente y Director Ejecutivo de Interactive Brokers Group, 11 de octubre de 2010.;1
4/09/2013;AAL;16.49;16.85;16.44;16.81;4839200;Comments of Thomas Peterffy Chairman and C.E.O. Interactive Brokers Group 11 October 2010;Declaraciones de Thomas Peterffy, Presidente y Director Ejecutivo de Interactive Brokers Group, 11 de octubre de 2010.;1
5/09/2013;AAL;16.95;17.13;16.88;16.99;3528500;Comments of Thomas Peterffy Chairman and C.E.O. Interactive Brokers Group 11 October 2010;Declaraciones de Thomas Peterffy, Presidente y Director Ejecutivo de Interactive Brokers Group, 11 de octubre de 2010.;1
6/09/2013;AAL;17.18;17.2;16.62;16.8;4512900;Markets are volatile but that â€˜isnâ€™t the beginning of the endâ€™ says Carlyle Group co-CEO;"Los mercados son volátiles, pero eso ""no es el principio del fin"", afirma el codirector ejecutivo de Carlyle Group.";0
9/09/2013;AAL;16.86;17.47;16.84;17.47;5276200;Comments of Thomas Peterffy Chairman and C.E.O. Interactive Brokers Group 11 October 2010;Declaraciones de Thomas Peterffy, Presidente y Director Ejecutivo de Interactive Brokers Group, 11 de octubre de 2010.;1
10/09/2013;AAL;17.69;18.18;17.64;18.12;5827000;Comments of Thomas Peterffy Chairman and C.E.O. Interactive Brokers Group 11 October 2010;Declaraciones de Thomas Peterffy, Presidente y Director Ejecutivo de Interactive Brokers Group, 11 de octubre de 2010.;1
11/09/2013;AAL;18.03;18.04;17.31;17.72;6391100;Markets are volatile but that â€˜isnâ€™t the beginning of the endâ€™ says Carlyle Group co-CEO;"Los mercados son volátiles, pero eso ""no es el principio del fin"", afirma el codirector ejecutivo de Carlyle Group.";0
12/09/2013;AAL;17.69;17.95;17.55;17.63;3475500;Markets are volatile but that â€˜isnâ€™t the beginning of the endâ€™ says Carlyle Group co-CEO;"Los mercados son volátiles, pero eso ""no es el principio del fin"", afirma el codirector ejecutivo de Carlyle Group.";0
13/09/2013;AAL;17.71;18.03;17.71;17.87;2590600;Comments of Thomas Peterffy Chairman and C.E.O. Interactive Brokers Group 11 October 2010;Declaraciones de Thomas Peterffy, Presidente y Director Ejecutivo de Interactive Brokers Group, 11 de octubre de 2010.;1
16/09/2013;AAL;18.16;18.41;17.97;18.07;5691300;Markets are volatile but that â€˜isnâ€™t the beginning of the endâ€™ says Carlyle Group co-CEO;"Los mercados son volátiles, pero eso ""no es el principio del fin"", afirma el codirector ejecutivo de Carlyle Group.";0
17/09/2013;AAL;18.57;18.82;18.5;18.72;5634500;Comments of Thomas Peterffy Chairman and C.E.O. Interactive Brokers Group 11 October 2010;Declaraciones de Thomas Peterffy, Presidente y Director Ejecutivo de Interactive Brokers Group, 11 de octubre de 2010.;1
18/09/2013;AAL;18.68;18.8;18.47;18.68;4482400;Markets are volatile but that â€˜isnâ€™t the beginning of the endâ€™ says Carlyle Group co-CEO;"Los mercados son volátiles, pero eso ""no es el principio del fin"", afirma el codirector ejecutivo de Carlyle Group.";0
19/09/2013;AAL;18.67;19.13;18.61;18.97;5189900;Comments of Thomas Peterffy Chairman and C.E.O. Interactive Brokers Group 11 October 2010;Declaraciones de Thomas Peterffy, Presidente y Director Ejecutivo de Interactive Brokers Group, 11 de octubre de 2010.;1
20/09/2013;AAL;18.94;19.21;18.83;18.89;4989100;Markets are volatile but that â€˜isnâ€™t the beginning of the endâ€™ says Carlyle Group co-CEO;"Los mercados son volátiles, pero eso ""no es el principio del fin"", afirma el codirector ejecutivo de Carlyle Group.";0
23/09/2013;AAL;18.89;19;18.54;18.86;3354400;Markets are volatile but that â€˜isnâ€™t the beginning of the endâ€™ says Carlyle Group co-CEO;"Los mercados son volátiles, pero eso ""no es el principio del fin"", afirma el codirector ejecutivo de Carlyle Group.";0
24/09/2013;AAL;18.79;19.28;18.68;18.99;5610900;Comments of Thomas Peterffy Chairman and C.E.O. Interactive Brokers Group 11 October 2010;Declaraciones de Thomas Peterffy, Presidente y Director Ejecutivo de Interactive Brokers Group, 11 de octubre de 2010.;1
25/09/2013;AAL;19.13;19.39;18.8;19.18;3519500;Comments of Thomas Peterffy Chairman and C.E.O. Interactive Brokers Group 11 October 2010;Declaraciones de Thomas Peterffy, Presidente y Director Ejecutivo de Interactive Brokers Group, 11 de octubre de 2010.;1
26/09/2013;AAL;19.17;19.48;19.1;19.47;3301300;Comments of Thomas Peterffy Chairman and C.E.O. Interactive Brokers Group 11 October 2010;Declaraciones de Thomas Peterffy, Presidente y Director Ejecutivo de Interactive Brokers Group, 11 de octubre de 2010.;1
27/09/2013;AAL;19.09;19.35;18.77;19.08;4223100;Markets are volatile but that â€˜isnâ€™t the beginning of the endâ€™ says Carlyle Group co-CEO;"Los mercados son volátiles, pero eso ""no es el principio del fin"", afirma el codirector ejecutivo de Carlyle Group.";0
30/09/2013;AAL;18.34;19.22;18.04;18.96;4364300;Comments of Thomas Peterffy Chairman and C.E.O. Interactive Brokers Group 11 October 2010;Declaraciones de Thomas Peterffy, Presidente y Director Ejecutivo de Interactive Brokers Group, 11 de octubre de 2010.;1
1/10/2013;AAL;18.98;19.85;18.98;19.69;7630300;Comments of Thomas Peterffy Chairman and C.E.O. Interactive Brokers Group 11 October 2010;Declaraciones de Thomas Peterffy, Presidente y Director Ejecutivo de Interactive Brokers Group, 11 de octubre de 2010.;1
2/10/2013;AAL;20;20.1;19.74;19.84;5555100;Markets are volatile but that â€˜isnâ€™t the beginning of the endâ€™ says Carlyle Group co-CEO;"Los mercados son volátiles, pero eso ""no es el principio del fin"", afirma el codirector ejecutivo de Carlyle Group.";0
3/10/2013;AAL;20;20.5;19.67;20.48;7886500;Comments of Thomas Peterffy Chairman and C.E.O. Interactive Brokers Group 11 October 2010;Declaraciones de Thomas Peterffy, Presidente y Director Ejecutivo de Interactive Brokers Group, 11 de octubre de 2010.;1
4/10/2013;AAL;20.31;20.75;20.31;20.53;6492900;Comments of Thomas Peterffy Chairman and C.E.O. Interactive Brokers Group 11 October 2010;Declaraciones de Thomas Peterffy, Presidente y Director Ejecutivo de Interactive Brokers Group, 11 de octubre de 2010.;1
7/10/2013;AAL;20.41;20.77;20.3;20.39;3837200;Markets are volatile but that â€˜isnâ€™t the beginning of the endâ€™ says Carlyle Group co-CEO;"Los mercados son volátiles, pero eso ""no es el principio del fin"", afirma el codirector ejecutivo de Carlyle Group.";0
8/10/2013;AAL;20.32;20.43;19.92;20.02;4188900;Markets are volatile but that â€˜isnâ€™t the beginning of the endâ€™ says Carlyle Group co-CEO;"Los mercados son volátiles, pero eso ""no es el principio del fin"", afirma el codirector ejecutivo de Carlyle Group.";0
